company_name,website,industry,segment,sub_segment,signal_code,signal_score,signal_date,signal_text,source_url,messaging_hook
Wonik IPS,ips.co.kr,Semiconductors,Semiconductors,Fabs & Foundries,,5,2024,Korean equipment maker; CVD and etch systems; Samsung/SK supplier,https://www.ips.co.kr/en/,Korean equipment leader
Soulbrain,soulbrain.co.kr,Semiconductors,Semiconductors,Fabs & Foundries,INVESTMENT_PLAN_ANNOUNCED,7,2025,$175M Taylor Texas plant for Samsung; high-purity phosphoric acid; construction Jan 2025,https://www.statesman.com/story/news/local/2024/07/29/samsung-semiconductors-plant-taylor-texas-south-korean-company-soulbrain-tx-llc-invest/74562610007/,Taylor TX plant for Samsung
LEENO Industrial,leeno.com,Semiconductors,Semiconductors,Fabs & Foundries,,5,2024,IC test sockets and probes; HBM testing focus,https://leeno.com/,Test socket specialist
Eugene Technology,eugenetech.co.kr,Semiconductors,Semiconductors,Fabs & Foundries,INVESTMENT_PLAN_ANNOUNCED,6,2025,Samsung large ALD order; batch-type ALD localization; Icheon investment agreement,https://pitchbook.com/profiles/company/164906-29,Samsung ALD supplier
ams-OSRAM,ams-osram.com,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,7,2025,€227M EU Chips Act funding Feb 2025; €567M investment by 2030; Austria expansion,https://ams-osram.com/news/press-releases/european-chips-act,Austria fab expansion; EU Chips Act
SUSS MicroTec,suss.com,Semiconductors,Semiconductors,Fabs & Foundries,INVESTMENT_PLAN_ANNOUNCED,7,2025,AI chip module capacity expansion; multi-year growth cycle; CMD 2025 targets,https://www.suss.com/en,AI packaging equipment growth
VAT Group,vatgroup.com,Semiconductors,Semiconductors,Fabs & Foundries,INVESTMENT_PLAN_ANNOUNCED,7,2025,New R&D center April 2025; Haag production expansion for European customers,https://www.vatgroup.com/investor-relations/group-results,New R&D center; European production
IQE,iqep.com,Semiconductors,Semiconductors,Fabs & Foundries,,5,2025,GaAs/GaN/InP epitaxial wafers; ULTRARAM project; potential sale under review,https://www.iqep.com/,Compound semi wafer leader
Melexis,melexis.com,Semiconductors,Semiconductors,Fabs & Foundries,INVESTMENT_PLAN_ANNOUNCED,5,2024,Magnetic sensors; MEMS; automotive focus; robotics expansion,https://www.melexis.com/en,Automotive sensor specialist
Substrate,substrate.com,Semiconductors,Semiconductors,Fabs & Foundries,INVESTMENT_PLAN_ANNOUNCED,8,2025,$100M seed from Founders Fund + In-Q-Tel; building X-ray lithography equipment; US manufacturing,https://www.wsj.com/tech/peter-thiel-backed-startup-secures-100-million-to-make-chips-in-u-s-baff93ac,Thiel-backed; US lithography alternative
Paragraf,paragraf.com,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,$55M Series C; graphene-on-wafer MOCVD; foundry services available,https://www.paragraf.com/press-release-paragraf-closes-55m-series-c-funding-round/,Graphene foundry services
Atlant 3D,atlant3d.com,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,$15M Series A+; DALP equipment for multi-material structures; 90% less waste,https://www.prnewswire.com/news-releases/atlant-3d-secures-15-m-series-a-as-demand-grows-for-its-atomic-layer-processing-technology-302398320.html,Novel ALD equipment
Clas-SiC Wafer Fab,clas-sic.com,Semiconductors,Semiconductors,Fabs & Foundries,INVESTMENT_PLAN_ANNOUNCED,6,2025,£12M investment; 150mm SiC wafer foundry; prototyping and low-volume production,https://clas-sic.com/,UK SiC foundry
Wooptix,wooptix.com,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,€10M Series C; Samsung-backed; wavefront phase imaging for wafer metrology,https://wooptix.com/wooptix-secures-over-e10-million/,Samsung-backed metrology
d-Matrix,d-matrix.ai,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,7,2025,$275M Series C Dec 2025; digital in-memory compute; $450M total raised; global expansion,https://www.d-matrix.ai/announcements/d-matrix-raises-275-million-to-power-the-age-of-ai-inference/,Large-scale AI deployments
EnCharge AI,enchargeai.com,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,$100M+ Series B; analog in-memory compute; 150-375 TOPS/W; PCIe cards + chiplets,https://www.enchargeai.com/news-and-publications/series-b,Princeton spinout; in-memory AI
MemryX,memryx.com,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,$44M Series B; compute-at-memory AI accelerators; ramping production,https://www.prnewswire.com/news-releases/memryx-raises-44-million-in-series-b-funding-for-advanced-edge-ai-computing-302412842.html,Michigan AI chip startup
Rebellions,rebellions.ai,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,7,2025,$250M Series C; ARM + Samsung backed; mass production accelerating,https://rebellions.ai/newsroom/rebellions-raises-250-million-to-advance-the-next-generation-ai-infrastructure-backed-by-arm-and-samsung/,Korean AI chip unicorn
FuriosaAI,furiosa.ai,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,$125M Series C; tensor contraction processor; mass production of LLM accelerator,https://furiosa.ai/blog/announcing-furiosaais-125m-series-c-bridge-funding-to-scale-sustainable-ai-compute/,Korean AI inference
Vinci,getvinci.ai,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,$46M seed + Series A; physics-based AI for advanced packaging simulation,https://www.getvinci.ai/news/vinci-emerges-from-stealth-to-transform-semiconductor-design-and-simulation/,Advanced packaging simulation
Corintis,corintis.com,Semiconductors,Semiconductors,Fabs & Foundries,FUNDING_LADDER,6,2025,$24M Series A; in-chip microfluidic cooling; Microsoft collaboration,https://www.globenewswire.com/news-release/2025/09/25/3156314/0/en/Corintis-raises-24M-to-target-the-next-AI-bottleneck-and-collaborates-with-Microsoft-for-chip-cooling-breakthrough.html,Microsoft data center collab
Stoke Space,stokespace.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,9,2025-01,$510M Series D + $260M funding; scaling manufacturing for Nova reusable launch vehicle,https://www.stokespace.com/stoke-space-technologies-raises-510-million-to-scale-manufacturing-of-fully-reusable-nova-launch-vehicle/,Manufacturing scale-up support; Kent facility expansion
CesiumAstro,cesiumastro.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,10,2026-02,"$470M Series C; building 270,000 sq ft HQ/manufacturing facility; 500+ jobs planned",https://spacenews.com/cesiumastro-to-scale-operations-with-450-million-in-equity-and-debt-financing/,Major Texas expansion; workforce development programs
Blue Origin,blueorigin.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,9,2025-09,New Titusville FL manufacturing facility (100 jobs); Central Texas ~$1B expansion planned,https://www.floridatoday.com/story/tech/science/space/2025/09/26/blue-origin-future-titusville-manufacturing-facility-to-employ-100-workers-in-brevard-county-florida/86350571007/,Florida facility expansion; advanced manufacturing
Apex Space,apexspace.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,9,2025-04,"$200M Series C (April 2025); Factory One scaling to 100,000 sq ft; 200+ buses/year capacity",https://www.prnewswire.com/news-releases/apex-raises-200-million-in-series-c-funding-to-increase-productized-satellite-bus-manufacturing-302440649.html,High-rate satellite manufacturing support; LA expansion
Muon Space,muonspace.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,9,2025-06,"$146M Series B (June 2025); new 70,000 sq ft facility (10x expansion); acquired Starlight propulsion",https://www.prnewswire.com/news-releases/muon-space-completes-146-million-series-b-to-scale-satellite-constellations-for-defense-and-commercial-missions-302479524.html,San Jose manufacturing expansion; cleanroom capacity
True Anomaly,trueanomaly.space,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2025-02,"90,000 sq ft Long Beach factory expansion; rapid growth in space defense",https://www.trueanomaly.space/newsroom/true-anomaly-announces-significant-expansion-into-california-with-long-beach-campus,California manufacturing expansion; defense tech growth
Impulse Space,impulsespace.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,9,2025-06,$300M Series C (June 2025); NASA orbital transfer contract; scaling manufacturing,https://www.impulsespace.com/updates/impulse-space-secures-300-million-dollar-series-c-to-accelerate-the-future-of-in-space-mobility,Manufacturing scale-up; Mojave test facility
Ursa Major,ursamajor.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,9,2024-07,$14.5M R&D center in Youngstown OH (July 2024); $138M Series D; $25M DoD joint investment,https://executivebiz.com/2024/07/ursa-major-to-build-new-rocket-propulsion-tech-randd-center-in-ohio/,Ohio expansion opportunity; DoD propulsion growth
Redwire,redwirespace.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2025-10,"New 65,000 sq ft Longmont CO facility (Oct 2025); 30,000 sq ft Indiana payload center (June 2024)",https://rdw.com/newsroom/redwire-expands-footprint-in-colorado-with-opening-of-new-manufacturing-and-testing-facility-to-ramp-up-production-of-national-security-space-hardware/,Colorado expansion; national security space programs
Umbra,umbra.space,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2025-06,"New 50,000 sq ft Southern California manufacturing facility (June 2025); new Space Systems business",https://umbra.space/blog/umbra-expands-u-s-production-capacity-with-move-to-new-50000-sq-ft-manufacturing-facility/,SAR manufacturing expansion; satellite components sales
Planet Labs,planet.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2025-09,New Berlin satellite manufacturing facility (Sept 2025); doubling Pelican production capacity,https://www.businesswire.com/news/home/20250925738688/en/Planet-to-Open-New-Satellite-Manufacturing-Facility-in-Berlin,European manufacturing expansion; German government partnership
ICEYE,iceye.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2025-05,JV with Rheinmetall for SAR manufacturing at Neuss Germany (Q2 2026); Spain manufacturing center; UAE JV,https://www.janes.com/osint-insights/defence-news/air/rheinmetall-and-iceye-to-establish-joint-sar-satellite-production,European defense manufacturing; multi-country expansion
Loft Orbital,loftorbital.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,8,2025-01,"$170M Series C (Jan 2025); Orbitworks JV with 50,000 sq ft facility in Abu Dhabi",https://spacenews.com/loft-orbital-raises-170-million-to-accelerate-condosat-business/,Middle East manufacturing partnership; UAE expansion
Isar Aerospace,isaraerospace.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,8,2025-06,€150M convertible bond (June 2025); Munich production expansion; €220M+ Series C with NATO,https://europeanspaceflight.com/isar-aerospace-raises-e150m-through-convertible-bond-agreement/,European launch manufacturing; Munich facility growth
Firefly Aerospace,fireflyspace.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2024-02,"Doubled Briggs TX facility to 207,000 sq ft (Feb 2024); Rocket Ranch expansion",https://fireflyspace.com/news/firefly-aerospace-doubles-facilities-in-briggs-texas-to-support-medium-launch-vehicle/,Texas manufacturing expansion; central Texas aerospace
Rocket Lab,rocketlabusa.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2025-08,New Space Structures Complex in Baltimore County MD; expanded semiconductor manufacturing (Aug 2025),https://www.businesswire.com/news/home/20250822243590/en/Rocket-Lab-Announces-Expanded-U.S.-Investments-for-National-Security-Programs-and-Semiconductor-Manufacturing,Maryland facility expansion; national security space programs
Relativity Space,relativityspace.com,Space,Space Tech,Spacecraft & Satellites,CONTRACT_WIN,8,2025-03,Flight production started; new horizontal integration facility at launch site; SES contract expansion,https://www.relativityspace.com/press-release/2025/3/7/rycbar123,Launch infrastructure expansion; 3D printed rockets
Tomorrow.io,tomorrow.io,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2026-02,$175M financing (Feb 2026) for DeepSky AI-native weather satellite constellation,https://www.tomorrow.io/blog/tomorrow-io-announces-175m-financing-to-deploy-deepsky-the-worlds-first-ai-native-weather-satellite-constellation/,Weather satellite constellation expansion; AI infrastructure
Starfish Space,starfishspace.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,8,2024-09,$29M Series A (Sept 2024); $37.5M STRATFI contract; total funding $63M+,https://www.starfishspace.com/press-release/starfish-space-secures-29-million-in-new-funding-to-advance-otter-development/,Satellite servicing manufacturing; Otter vehicle development
Morpheus Space,morpheus-space.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,8,2026-02,$15M strategic investment (Feb 2026); Reloaded Facility expansion in Dresden; targeting 100 units,https://www.prnewswire.com/news-releases/morpheus-space-secures-a-15-million-strategic-investment-to-accelerate-mass-production-expansion-302678253.html,European propulsion manufacturing; Dresden expansion
York Space Systems,yorkspacesystems.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,7,2023-08,"4th production facility (Potomac) adding 60,000 sq ft; 1,000+ spacecraft/year capacity",https://www.prnewswire.com/news-releases/construction-of-york-space-systems-fourth-production-facility-is-complete-doubling-production-capacity-to-meet-growing-commercial-and-government-demand-301895989.html,Denver satellite manufacturing; high-rate production
Terran Orbital,terranorbital.com,Space,Space Tech,Spacecraft & Satellites,M&A,7,2024-08,"Acquired by Lockheed Martin (Aug 2024); 98,000 sq ft manufacturing facility",https://news.lockheedmartin.com/2024-08-15-Lockheed-Martin-to-Acquire-Terran-Orbital,Lockheed integration support; advanced satellite manufacturing
Astranis,astranis.com,Space,Space Tech,Spacecraft & Satellites,CONTRACT_WIN,7,2024-12,4 MicroGEO satellites launched (Dec 2024); $8M USSF contract; scaling manufacturing capacity,https://spacenews.com/four-satellite-astranis-launch-signals-shift-toward-scaled-geo-deployments/,GEO satellite manufacturing scale-up; 400+ employees
Turion Space,turionspace.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,7,2024-12,$20M Series A oversubscribed (Dec 2024); plans for 45 satellites annually by 2027,https://www.veteranventures.us/news1/announcing-a-strategic-investment-in-turion-space-expanding-new-space-tech-portfolio,Satellite manufacturing scale-up; Irvine expansion
Pixxel,pixxel.space,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,7,2024-12,$24M Series B extension (Dec 2024); Fireflies 6-satellite launch early 2025,https://spaceinsider.tech/2024/12/09/pixxel-secures-24m-in-series-b-extension-to-advance-hyperspectral-satellite-constellation/,Hyperspectral satellite manufacturing; US expansion potential
D-Orbit,dorbit.space,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,7,2024-07,D-Orbit USA joint venture formed (July 2024); $170M total funding; $107M Series C,https://spacenews.com/d-orbit-forms-u-s-venture-to-pursue-satellite-manufacturing/,US market entry support; satellite bus manufacturing
Orbex,orbex.space,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,7,2025-01,£20M UK government investment (Jan 2025); London base + Scotland HQ expansion,https://www.scotsman.com/business/all-systems-go-for-ground-breaking-rocket-launch-after-scotlands-orbex-secures-ps20m-boost-4964379,UK launch manufacturing; Scottish aerospace growth
Benchmark Space Systems,benchmarkspacesystems.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,7,2024,"40,000 sq ft facility in Burlington VT; tripled production capacity; UK expansion",https://www.benchmarkspacesystems.com/news/post/press-release-benchmark-space-systems-triples-propulsion-system-production-capacity-doubles-personnel-to-meet-thruster-and-in-space-mobility-demand,Vermont propulsion manufacturing; UK Westcott expansion
Orbit Fab,orbitfab.com,Space,Space Tech,Spacecraft & Satellites,FUNDING_LADDER,7,2024-07,$28.5M Series A; expanding manufacturing; 3 launches for US government 2025; UK £2M investment,https://www.orbitfab.com/news/uk-refueling-innovation/,Space refueling infrastructure; Colorado manufacturing
Sierra Space,sierraspace.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,6,2024,Dream Chaser production in Louisville factory; 2nd spaceplane Reverence in production,https://www.sierraspace.com/press-releases/sierra-space-reinvents-space-transportation-with-dream-chaser/,Dream Chaser production support; Colorado aerospace
Axiom Space,axiomspace.com,Space,Space Tech,Spacecraft & Satellites,INVESTMENT_PLAN_ANNOUNCED,6,2024,Station modules being built by Thales Alenia Space; Houston integration facility for 2025,https://www.axiomspace.com/release/axiom-space-accelerates-axiom-station-assembly,Commercial space station support; Houston operations
